location,date,total_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_smoothed_per_million,icu_patients_per_million,hosp_patients_per_million,total_vaccinations_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,population
Australia,2020-06-28,291.893,1.119,4.126,0.005,0.038,0.573,,,,,,52.31,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-06-29,293.612,1.228,4.126,0.005,0.038,0.535,,,,,,52.31,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-06-30,296.706,1.599,4.126,0.005,0.115,0.688,,,,,,52.31,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-07-01,299.266,1.866,4.126,0.005,0.191,0.917,,,,,,68.98,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-07-02,302.551,2.177,4.126,0.0,0.267,1.031,,,,,,68.98,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-07-03,305.645,2.418,4.164,0.005,0.153,1.108,,,,,,68.98,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-07-04,315.348,3.602,4.164,0.005,0.153,1.146,,,,,,68.98,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-07-05,319.436,3.935,4.164,0.005,0.229,1.299,,,,,,68.98,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-07-06,322.759,4.164,4.202,0.011,0.382,1.49,,,,,,68.98,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-07-07,327.993,4.47,4.24,0.016,0.306,1.757,,,,,,68.98,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-07-08,334.449,5.026,4.24,0.016,0.382,1.719,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-07-09,339.453,5.272,4.24,0.016,0.497,2.063,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-07-10,346.062,5.774,4.24,0.011,0.611,2.101,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-07-11,357.522,6.025,4.278,0.016,0.649,2.559,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-07-12,364.933,6.5,4.317,0.022,0.688,3.514,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-07-13,374.254,7.356,4.317,0.016,1.031,3.438,,,,,,71.76,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-07-14,381.245,7.607,4.317,0.011,1.07,4.24,,,,,,71.76,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-07-15,391.597,8.164,4.431,0.027,1.146,4.355,,,,,,71.76,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-07-16,400.918,8.781,4.584,0.049,1.222,4.813,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-07-17,412.951,9.556,4.661,0.06,0.993,4.393,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-07-18,429.187,10.238,4.813,0.076,1.108,5.157,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-07-19,437.056,10.303,4.928,0.087,1.261,5.959,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-07-20,450.847,10.942,5.043,0.104,1.452,6.953,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-07-21,461.046,11.4,5.195,0.126,1.604,8.175,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-07-22,474.76,11.88,5.348,0.131,1.566,8.06,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-07-23,492.639,13.103,5.501,0.131,1.681,8.29,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-07-24,508.301,13.621,5.845,0.169,1.757,9.13,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-07-25,519.341,12.879,6.15,0.191,1.757,9.206,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-07-26,532.902,13.692,6.647,0.246,1.872,9.894,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-07-27,550.207,14.194,6.876,0.262,1.795,10.505,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-07-28,570.53,15.641,7.449,0.322,1.757,12.339,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-07-29,584.626,15.695,7.946,0.371,1.528,12.606,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-07-30,595.246,14.658,8.633,0.447,1.681,13.982,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-07-31,622.789,16.355,9.13,0.469,1.91,15.319,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-08-01,645.786,18.064,9.741,0.513,1.757,15.586,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-08-02,660.188,18.184,10.276,0.518,1.643,16.77,,,,,,71.76,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-08-03,684.674,19.21,10.887,0.573,1.681,18.451,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-08-04,699.764,18.462,11.307,0.551,1.948,21.622,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-08-05,715.464,18.691,11.728,0.54,1.986,22.921,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-08-06,742.778,21.076,12.377,0.535,1.948,24.143,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-08-07,758.746,19.422,12.835,0.529,2.025,25.174,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-08-08,774.408,18.375,13.523,0.54,1.948,25.136,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-08-09,790.682,18.642,14.325,0.578,2.139,25.365,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-08-10,805.427,17.25,15.128,0.606,1.948,25.709,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-08-11,817.384,16.803,15.777,0.639,1.948,26.206,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-08-12,829.456,16.284,16.847,0.731,1.681,26.206,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-08-13,845.271,14.642,17.496,0.731,1.795,25.938,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-08-14,854.095,13.621,18.26,0.775,1.834,26.015,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-08-15,868.803,13.485,18.68,0.737,1.795,25.977,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-08-16,879.957,12.754,19.597,0.753,1.948,25.747,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-08-17,889.622,12.028,20.628,0.786,1.986,26.053,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-08-18,899.974,11.799,21.278,0.786,1.986,26.511,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-08-19,908.149,11.242,21.851,0.715,1.948,24.601,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-08-20,916.554,10.183,22.195,0.671,1.795,24.716,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-08-21,925.836,10.249,22.691,0.633,1.643,24.105,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-08-22,932.369,9.081,23.341,0.666,1.49,23.073,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-08-23,939.818,8.552,23.952,0.622,1.452,25.174,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-08-24,947.84,8.317,24.64,0.573,1.604,24.601,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-08-25,951.813,7.406,25.213,0.562,1.757,23.035,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-08-26,957.047,6.985,25.786,0.562,1.337,21.316,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-08-27,962.853,6.614,26.206,0.573,1.337,20.743,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-08-28,967.323,5.927,26.588,0.557,1.222,19.482,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-08-29,972.136,5.681,27.161,0.546,1.184,19.139,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-08-30,975.918,5.157,27.657,0.529,1.031,18.375,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-08-31,980.616,4.682,28.001,0.48,0.993,17.19,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-09-01,983.52,4.53,28.269,0.437,0.879,16.503,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-09-02,986.308,4.18,28.421,0.377,0.993,14.937,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-09-03,990.281,3.918,28.765,0.366,1.031,13.638,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-09-04,995.095,3.967,29.071,0.355,1.031,12.453,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-09-05,998.418,3.755,29.453,0.327,0.993,11.842,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-09-06,1001.13,3.602,29.873,0.317,1.222,11.231,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-09-07,1003.881,3.323,30.179,0.311,1.108,10.047,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-09-08,1005.523,3.143,30.37,0.3,0.993,8.442,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-09-09,1007.51,3.029,30.714,0.327,0.879,7.449,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-09-10,1010.986,2.958,30.981,0.317,0.688,6.189,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-09-11,1012.82,2.532,31.325,0.322,0.573,5.768,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-09-12,1014.806,2.341,31.478,0.289,0.649,5.234,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-09-13,1016.411,2.183,31.63,0.251,0.688,5.386,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-09-14,1018.092,2.03,31.86,0.24,0.649,5.31,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-09-15,1019.658,2.019,31.974,0.229,0.611,4.813,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-09-16,1021.415,1.986,32.165,0.207,0.611,4.47,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-09-17,1022.981,1.714,32.28,0.186,0.573,4.126,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-09-18,1024.28,1.637,32.509,0.169,0.458,4.049,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-09-19,1026.114,1.615,32.891,0.202,0.382,4.164,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-09-20,1027.031,1.517,33.006,0.196,0.306,4.087,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-09-21,1027.527,1.348,33.158,0.186,0.42,3.82,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-09-22,1028.062,1.201,33.311,0.191,0.42,3.4,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-09-23,1029.208,1.113,33.464,0.186,0.42,3.094,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-09-24,1030.392,1.059,33.579,0.186,0.42,2.712,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-09-25,1030.774,0.928,33.808,0.186,0.458,2.598,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-09-26,1031.424,0.759,33.846,0.136,0.458,2.483,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-09-27,1032.035,0.715,33.884,0.126,0.42,2.368,,,,,,75.46,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-09-28,1032.952,0.775,33.999,0.12,0.306,2.292,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-09-29,1033.104,0.72,34.19,0.126,0.344,2.101,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-09-30,1033.83,0.66,34.304,0.12,0.344,1.91,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-10-01,1034.403,0.573,34.381,0.115,0.229,1.948,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-10-02,1035.091,0.617,34.534,0.104,0.229,1.872,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-10-03,1035.74,0.617,34.572,0.104,0.229,1.757,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-10-04,1036.046,0.573,34.61,0.104,0.229,1.757,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-10-05,1036.619,0.524,34.648,0.093,0.191,1.413,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-10-06,1037.116,0.573,34.648,0.065,0.229,1.222,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-10-07,1038.071,0.606,34.686,0.055,0.115,1.184,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-10-08,1038.376,0.568,34.725,0.049,0.153,1.07,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-10-09,1039.293,0.6,34.763,0.033,0.115,1.184,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-10-10,1040.172,0.633,34.763,0.027,0.038,1.184,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-10-11,1040.745,0.671,34.801,0.027,0.038,1.222,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-10-12,1041.509,0.699,34.801,0.022,0.038,1.184,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-10-13,1042.349,0.748,34.801,0.022,0.038,1.07,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-10-14,1043.533,0.78,34.839,0.022,0.038,0.993,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-10-15,1044.45,0.868,34.839,0.016,0.038,0.764,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-10-16,1045.252,0.851,34.839,0.011,0.0,0.688,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-10-17,1045.596,0.775,34.839,0.011,0.038,0.611,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-10-18,1046.055,0.759,34.839,0.005,0.038,0.649,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-10-19,1046.322,0.688,34.877,0.011,0.038,0.649,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-10-20,1046.666,0.617,34.877,0.011,0.038,0.611,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-10-21,1047.85,0.617,34.877,0.005,0.0,0.611,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-10-22,1048.385,0.562,34.877,0.005,0.0,0.764,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-10-23,1049.225,0.568,34.877,0.005,0.0,0.688,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-10-24,1049.913,0.617,34.916,0.011,0.0,0.649,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-10-25,1050.486,0.633,34.916,0.011,0.0,0.649,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-10-26,1051.288,0.709,34.916,0.005,0.038,0.573,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-10-27,1051.556,0.699,34.916,0.005,0.038,0.497,,,,,,68.06,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-10-28,1052.09,0.606,34.916,0.005,0.038,0.726,,,,,,60.65,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-10-29,1052.587,0.6,34.916,0.005,0.038,0.764,,,,,,60.65,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-10-30,1053.16,0.562,34.916,0.005,0.038,0.649,,,,,,62.5,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-10-31,1053.657,0.535,34.916,0.0,0.038,0.649,,,,,,62.5,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-11-01,1053.962,0.497,34.916,0.0,0.038,0.611,,,,,,62.5,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-11-02,1054.153,0.409,34.916,0.0,0.038,0.573,,,,,,62.5,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-11-03,1054.421,0.409,34.916,0.0,0.038,0.764,,,,,,62.5,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-11-04,1054.726,0.377,34.916,0.0,0.038,0.802,,,,,,62.5,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-11-05,1055.185,0.371,34.916,0.0,0.038,0.764,,,,,,62.5,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-11-06,1055.605,0.349,34.916,0.0,0.038,0.726,,,,,,62.5,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-11-07,1056.063,0.344,34.916,0.0,0.038,0.726,,,,,,62.5,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-11-08,1056.331,0.338,34.916,0.0,0.038,0.764,,,,,,64.35,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-11-09,1056.56,0.344,35.03,0.016,0.0,0.764,,,,,,64.35,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-11-10,1056.942,0.36,35.03,0.016,0.0,0.84,,,,,,64.35,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-11-11,1057.324,0.371,35.03,0.016,0.0,0.84,,,,,,64.35,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-11-12,1057.629,0.349,35.03,0.016,0.0,0.84,,,,,,64.35,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-11-13,1058.088,0.355,35.03,0.016,0.0,0.802,,,,,,64.35,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-11-14,1058.279,0.317,35.03,0.016,0.0,0.84,,,,,,64.35,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-11-15,1058.584,0.322,35.03,0.016,0.0,0.917,,,,,,64.35,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-11-16,1059.119,0.366,35.03,0.0,0.0,0.879,,,,,,64.35,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-11-17,1060.074,0.447,35.03,0.0,0.0,0.84,,,,,,64.35,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-11-18,1060.304,0.426,35.03,0.0,0.0,0.993,,,,,,64.35,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-11-19,1061.106,0.497,35.03,0.0,0.0,0.879,,,,,,64.35,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-11-20,1061.373,0.469,35.03,0.0,0.0,0.955,,,,,,64.35,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-11-21,1061.564,0.469,35.03,0.0,0.0,0.84,,,,,,64.35,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-11-22,1062.252,0.524,35.03,0.0,0.0,0.802,,,,,,64.35,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-11-23,1062.787,0.524,35.03,0.0,0.0,0.955,,,,,,64.35,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-11-24,1063.321,0.464,35.068,0.005,0.0,0.917,,,,,,64.35,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-11-25,1063.818,0.502,35.068,0.005,0.0,0.917,,,,,,64.35,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-11-26,1064.047,0.42,35.068,0.005,0.0,0.84,,,,,,64.35,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-11-27,1064.544,0.453,35.068,0.005,0.0,0.802,,,,,,64.35,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-11-28,1064.811,0.464,35.068,0.005,0.0,0.802,,,,,,64.35,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-11-29,1065.231,0.426,35.068,0.005,0.0,0.84,,,,,,64.35,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-11-30,1065.537,0.393,35.107,0.011,0.0,0.802,,,,,,64.35,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-12-01,1065.957,0.377,35.107,0.005,0.0,0.802,,,,,,62.5,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-12-02,1066.263,0.349,35.107,0.005,0.0,0.993,,,,,,62.5,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-12-03,1066.683,0.377,35.107,0.005,0.0,1.031,,,,,,62.5,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-12-04,1067.294,0.393,35.107,0.005,0.0,1.07,,,,,,62.5,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-12-05,1067.676,0.409,35.107,0.005,0.0,1.108,,,,,,62.5,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-12-06,1067.944,0.387,35.107,0.005,0.0,1.261,,,,,,62.5,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-12-07,1068.288,0.393,35.107,0.0,0.0,1.413,,,,,,62.5,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-12-08,1068.555,0.371,35.107,0.0,0.0,1.222,,,,,,62.5,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-12-09,1069.128,0.409,35.107,0.0,0.0,1.452,,,,,,62.5,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
Australia,2020-12-10,1069.357,0.382,35.107,0.0,0.0,1.452,,,,,,62.5,3.202,37.9,0.5,107.791,5.07,13.0,16.5,3.84,26177410.0
